# s  E(k)=eps-mu  kx  ky
1.30496925610653 -1.839300670714043 1.30496925610653 0
1.317052304774182 -1.825287632324213 1.317052304774182 0
1.329135353441836 -1.811230614020808 1.329135353441836 0
1.341218402109489 -1.797131668104447 1.341218402109489 0
1.353301450777142 -1.782992852997106 1.353301450777142 0
1.365384499444795 -1.768816232941597 1.365384499444795 0
1.377467548112448 -1.754603877700189 1.377467548112448 0
1.389550596780101 -1.740357862252426 1.389550596780101 0
1.401633645447754 -1.726080266492184 1.401633645447754 0
1.413716694115407 -1.711773174924016 1.413716694115407 0
1.42579974278306 -1.697438676358804 1.42579974278306 0
1.437882791450713 -1.683078863608812 1.437882791450713 0
1.449965840118366 -1.668695833182126 1.449965840118366 0
1.462048888786019 -1.654291684976578 1.462048888786019 0
1.474131937453672 -1.639868521973157 1.474131937453672 0
1.486214986121325 -1.625428449928979 1.486214986121325 0
1.498298034788978 -1.610973577069854 1.498298034788978 0
1.510381083456631 -1.596506013782482 1.510381083456631 0
1.522464132124284 -1.582027872306347 1.522464132124284 0
1.534547180791937 -1.567541266425329 1.534547180791937 0
1.546630229459591 -1.553048311159098 1.546630229459591 0
1.558713278127243 -1.53855112245432 1.558713278127243 0
1.570796326794897 -1.524051816875739 1.570796326794897 0
1.58287937546255 -1.509552511297158 1.58287937546255 0
1.594962424130203 -1.49505532259238 1.594962424130203 0
1.607045472797856 -1.480562367326149 1.607045472797856 0
1.619128521465509 -1.466075761445131 1.619128521465509 0
1.631211570133162 -1.451597619968995 1.631211570133162 0
1.643294618800815 -1.437130056681624 1.643294618800815 0
1.655377667468468 -1.422675183822498 1.655377667468468 0
1.667460716136121 -1.408235111778321 1.667460716136121 0
1.679543764803774 -1.393811948774899 1.679543764803774 0
1.691626813471427 -1.379407800569351 1.691626813471427 0
1.70370986213908 -1.365024770142666 1.70370986213908 0
1.715792910806733 -1.350664957392674 1.715792910806733 0
1.727875959474386 -1.336330458827462 1.727875959474386 0
1.739959008142039 -1.322023367259292 1.739959008142039 0
1.752042056809692 -1.307745771499052 1.752042056809692 0
1.764125105477345 -1.293499756051288 1.764125105477345 0
1.776208154144998 -1.27928740080988 1.776208154144998 0
1.788291202812651 -1.265110780754371 1.788291202812651 0
1.800374251480304 -1.250971965647031 1.800374251480304 0
1.812457300147957 -1.23687301973067 1.812457300147957 0
1.824540348815611 -1.222816001427265 1.824540348815611 0
1.836623397483264 -1.208802963037435 1.836623397483264 0
1.848706446150917 -1.194835950440804 1.848706446150917 0
1.86078949481857 -1.180917002797312 1.86078949481857 0
1.872872543486223 -1.167048152249496 1.872872543486223 0
1.884955592153876 -1.153231423625802 1.884955592153876 0
1.897038640821529 -1.139468834144967 1.897038640821529 0
1.909121689489182 -1.125762393121505 1.909121689489182 0
1.921204738156835 -1.112114101672349 1.921204738156835 0
1.933287786824488 -1.098525952424696 1.933287786824488 0
1.945370835492141 -1.084999929225084 1.945370835492141 0
1.957453884159794 -1.071538006849754 1.957453884159794 0
1.969536932827447 -1.058142150716337 1.969536932827447 0
1.9816199814951 -1.044814316596904 1.9816199814951 0
1.993703030162753 -1.031556450332431 1.993703030162753 0
2.005786078830406 -1.018370487548704 2.005786078830406 0
2.01786912749806 -1.005258353373726 2.01786912749806 0
2.029952176165712 -0.9922219621566494 2.029952176165712 0
2.042035224833366 -0.9792632171882826 2.042035224833366 0
2.054118273501019 -0.9663840104232165 2.054118273501019 0
2.066201322168672 -0.9535862222035995 2.066201322168672 0
2.078284370836325 -0.9408717209846115 2.078284370836325 0
2.090367419503977 -0.9282423630616737 2.090367419503977 0
2.102450468171631 -0.9156999922994308 2.102450468171631 0
2.114533516839284 -0.9032464398625505 2.114533516839284 0
2.126616565506937 -0.8908835239483793 2.126616565506937 0
2.13869961417459 -0.8786130495214844 2.13869961417459 0
2.150782662842243 -0.8664368080501351 2.150782662842243 0
