# mx my kx ky |F_fft| Re(F_fft) Im(F_fft) F_exact
-2 -49 -0.0981748 -2.40528 1.757e-05 1.757e-05 0 3.94679e-05
-2 -48 -0.0981748 -2.35619 7.58668e-05 7.58668e-05 0 5.35108e-05
-2 -47 -0.0981748 -2.30711 4.97217e-05 4.97217e-05 0 7.25648e-05
-2 -46 -0.0981748 -2.25802 0.000121811 0.000121811 0 9.84238e-05
-2 -45 -0.0981748 -2.20893 0.000109554 0.000109554 0 0.000133527
-2 -44 -0.0981748 -2.15984 0.000205808 0.000205808 0 0.000181189
-2 -43 -0.0981748 -2.11076 0.000220605 0.000220605 0 0.000245923
-2 -42 -0.0981748 -2.06167 0.000359951 0.000359951 0 0.000333866
-2 -41 -0.0981748 -2.01258 0.000426453 0.000426453 0 0.000453373
-2 -40 -0.0981748 -1.9635 0.000643656 0.000643656 0 0.000615822
-2 -39 -0.0981748 -1.91441 0.000807883 0.000807883 0 0.000836714
-2 -38 -0.0981748 -1.86532 0.00116709 0.00116709 0 0.00113717
-2 -37 -0.0981748 -1.81623 0.00151488 0.00151488 0 0.001546
-2 -36 -0.0981748 -1.76715 0.00213491 0.00213491 0 0.00210249
-2 -35 -0.0981748 -1.71806 0.00282639 0.00282639 0 0.00286026
-2 -34 -0.0981748 -1.66897 0.003928 0.003928 0 0.00389254
-2 -33 -0.0981748 -1.61988 0.0052622 0.0052622 0 0.0052994
-2 -32 -0.0981748 -1.5708 0.00725677 0.00725677 0 0.00721763
-2 -31 -0.0981748 -1.52171 0.00979308 0.00979308 0 0.00983437
-2 -30 -0.0981748 -1.47262 0.0134495 0.0134495 0 0.0134058
-2 -29 -0.0981748 -1.42353 0.0182367 0.0182367 0 0.0182831
-2 -28 -0.0981748 -1.37445 0.0249968 0.0249968 0 0.0249474
-2 -27 -0.0981748 -1.32536 0.0340068 0.0340068 0 0.0340595
-2 -26 -0.0981748 -1.27627 0.0465832 0.0465832 0 0.0465267
-2 -25 -0.0981748 -1.22718 0.063536 0.063536 0 0.0635968
-2 -24 -0.0981748 -1.1781 0.0870534 0.0870534 0 0.0869877
-2 -23 -0.0981748 -1.12901 0.118995 0.118995 0 0.119067
-2 -22 -0.0981748 -1.07992 0.16318 0.16318 0 0.163102
-2 -21 -0.0981748 -1.03084 0.223525 0.223525 0 0.22361
-2 -20 -0.0981748 -0.981748 0.306938 0.306938 0 0.306843
-2 -19 -0.0981748 -0.93266 0.421367 0.421367 0 0.421473
-2 -18 -0.0981748 -0.883573 0.579667 0.579667 0 0.579549
-2 -17 -0.0981748 -0.834486 0.797718 0.797718 0 0.797851
-2 -16 -0.0981748 -0.785398 1.09996 1.09996 0 1.09981
-2 -15 -0.0981748 -0.736311 1.51804 1.51804 0 1.51822
-2 -14 -0.0981748 -0.687223 2.09934 2.09934 0 2.09913
-2 -13 -0.0981748 -0.638136 2.90721 2.90721 0 2.90746
-2 -12 -0.0981748 -0.589049 4.0353 4.0353 0 4.035
-2 -11 -0.0981748 -0.539961 5.61188 5.61188 0 5.61225
-2 -10 -0.0981748 -0.490874 7.826 7.826 0 7.82553
-2 -9 -0.0981748 -0.441786 10.9417 10.9417 0 10.9423
-2 -8 -0.0981748 -0.392699 15.3496 15.3496 0 15.3488
-2 -7 -0.0981748 -0.343612 21.6036 21.6036 0 21.6048
-2 -6 -0.0981748 -0.294524 30.5261 30.5261 0 30.5241
-2 -5 -0.0981748 -0.245437 43.2772 43.2772 0 43.2805
-2 -4 -0.0981748 -0.19635 61.5178 61.5178 0 61.5113
-2 -3 -0.0981748 -0.147262 87.2108 87.2108 0 87.2274
-2 -2 -0.0981748 -0.0981748 121.649 121.649 0 121.635
-2 -1 -0.0981748 -0.0490874 158.802 158.802 0 159.684
-2 0 -0.0981748 0 175.084 175.084 0 179.139
-2 1 -0.0981748 0.0490874 158.802 158.802 0 159.684
-2 2 -0.0981748 0.0981748 121.649 121.649 0 121.635
-2 3 -0.0981748 0.147262 87.2108 87.2108 0 87.2274
-2 4 -0.0981748 0.19635 61.5178 61.5178 0 61.5113
-2 5 -0.0981748 0.245437 43.2772 43.2772 0 43.2805
-2 6 -0.0981748 0.294524 30.5261 30.5261 0 30.5241
-2 7 -0.0981748 0.343612 21.6036 21.6036 0 21.6048
-2 8 -0.0981748 0.392699 15.3496 15.3496 0 15.3488
-2 9 -0.0981748 0.441786 10.9417 10.9417 0 10.9423
-2 10 -0.0981748 0.490874 7.826 7.826 0 7.82553
-2 11 -0.0981748 0.539961 5.61188 5.61188 0 5.61225
-2 12 -0.0981748 0.589049 4.0353 4.0353 0 4.035
-2 13 -0.0981748 0.638136 2.90721 2.90721 0 2.90746
-2 14 -0.0981748 0.687223 2.09934 2.09934 0 2.09913
-2 15 -0.0981748 0.736311 1.51804 1.51804 0 1.51822
-2 16 -0.0981748 0.785398 1.09996 1.09996 0 1.09981
-2 17 -0.0981748 0.834486 0.797718 0.797718 0 0.797851
-2 18 -0.0981748 0.883573 0.579667 0.579667 0 0.579549
-2 19 -0.0981748 0.93266 0.421367 0.421367 0 0.421473
-2 20 -0.0981748 0.981748 0.306938 0.306938 0 0.306843
-2 21 -0.0981748 1.03084 0.223525 0.223525 0 0.22361
-2 22 -0.0981748 1.07992 0.16318 0.16318 0 0.163102
-2 23 -0.0981748 1.12901 0.118995 0.118995 0 0.119067
-2 24 -0.0981748 1.1781 0.0870534 0.0870534 0 0.0869877
-2 25 -0.0981748 1.22718 0.063536 0.063536 0 0.0635968
-2 26 -0.0981748 1.27627 0.0465832 0.0465832 0 0.0465267
-2 27 -0.0981748 1.32536 0.0340068 0.0340068 0 0.0340595
-2 28 -0.0981748 1.37445 0.0249968 0.0249968 0 0.0249474
-2 29 -0.0981748 1.42353 0.0182367 0.0182367 0 0.0182831
-2 30 -0.0981748 1.47262 0.0134495 0.0134495 0 0.0134058
-2 31 -0.0981748 1.52171 0.00979308 0.00979308 0 0.00983437
-2 32 -0.0981748 1.5708 0.00725677 0.00725677 0 0.00721763
-2 33 -0.0981748 1.61988 0.0052622 0.0052622 0 0.0052994
-2 34 -0.0981748 1.66897 0.003928 0.003928 0 0.00389254
-2 35 -0.0981748 1.71806 0.00282639 0.00282639 0 0.00286026
-2 36 -0.0981748 1.76715 0.00213491 0.00213491 0 0.00210249
-2 37 -0.0981748 1.81623 0.00151488 0.00151488 0 0.001546
-2 38 -0.0981748 1.86532 0.00116709 0.00116709 0 0.00113717
-2 39 -0.0981748 1.91441 0.000807883 0.000807883 0 0.000836714
-2 40 -0.0981748 1.9635 0.000643656 0.000643656 0 0.000615822
-2 41 -0.0981748 2.01258 0.000426453 0.000426453 0 0.000453373
-2 42 -0.0981748 2.06167 0.000359951 0.000359951 0 0.000333866
-2 43 -0.0981748 2.11076 0.000220605 0.000220605 0 0.000245923
-2 44 -0.0981748 2.15984 0.000205808 0.000205808 0 0.000181189
-2 45 -0.0981748 2.20893 0.000109554 0.000109554 0 0.000133527
-2 46 -0.0981748 2.25802 0.000121811 0.000121811 0 9.84238e-05
-2 47 -0.0981748 2.30711 4.97217e-05 4.97217e-05 0 7.25648e-05
-2 48 -0.0981748 2.35619 7.58668e-05 7.58668e-05 0 5.35108e-05
-2 49 -0.0981748 2.40528 1.757e-05 1.757e-05 0 3.94679e-05
-2 50 -0.0981748 2.45437 5.06144e-05 5.06144e-05 0 2.91158e-05
-2 51 -0.0981748 2.50346 3.71117e-07 3.71117e-07 0 2.14829e-05
-2 52 -0.0981748 2.55254 3.66481e-05 3.66481e-05 0 1.58538e-05
-2 53 -0.0981748 2.60163 8.76252e-06 -8.76252e-06 0 1.17017e-05
-2 54 -0.0981748 2.65072 2.88663e-05 2.88663e-05 0 8.63843e-06
-2 55 -0.0981748 2.69981 1.35596e-05 -1.35596e-05 0 6.37808e-06
-2 56 -0.0981748 2.74889 2.44997e-05 2.44997e-05 0 4.7099e-06
-2 57 -0.0981748 2.79798 1.60376e-05 -1.60376e-05 0 3.47854e-06
-2 58 -0.0981748 2.84707 2.20459e-05 2.20459e-05 0 2.56948e-06
-2 59 -0.0981748 2.89616 1.72841e-05 -1.72841e-05 0 1.89824e-06
-2 60 -0.0981748 2.94524 2.06946e-05 2.06946e-05 0 1.40255e-06
-2 61 -0.0981748 2.99433 1.78779e-05 -1.78779e-05 0 1.03643e-06
-2 62 -0.0981748 3.04342 2.0019e-05 2.0019e-05 0 7.65978e-07
-2 63 -0.0981748 3.09251 1.81132e-05 -1.81132e-05 0 5.66168e-07

-1 -64 -0.0490874 -3.14159 0.00301553 -0.00301553 0 4.21503e-07
-1 -63 -0.0490874 -3.09251 0.00301907 0.00301907 0 5.70257e-07
-1 -62 -0.0490874 -3.04342 0.00302264 -0.00302264 0 7.71602e-07
-1 -61 -0.0490874 -2.99433 0.00303398 0.00303398 0 1.04417e-06
-1 -60 -0.0490874 -2.94524 0.00304407 -0.00304407 0 1.4132e-06
-1 -59 -0.0490874 -2.89616 0.00306422 0.00306422 0 1.91291e-06
-1 -58 -0.0490874 -2.84707 0.00308002 -0.00308002 0 2.58968e-06
-1 -57 -0.0490874 -2.79798 0.00311066 0.00311066 0 3.50639e-06
-1 -56 -0.0490874 -2.74889 0.00313081 -0.00313081 0 4.7483e-06
-1 -55 -0.0490874 -2.69981 0.00317478 0.00317478 0 6.43106e-06
-1 -54 -0.0490874 -2.65072 0.0031967 -0.0031967 0 8.71157e-06
-1 -53 -0.0490874 -2.60163 0.00325895 0.00325895 0 1.18027e-05
-1 -52 -0.0490874 -2.55254 0.00327763 -0.00327763 0 1.59934e-05
-1 -51 -0.0490874 -2.50346 0.00336689 0.00336689 0 2.16758e-05
-1 -50 -0.0490874 -2.45437 0.00337273 -0.00337273 0 2.93827e-05
-1 -49 -0.0490874 -2.40528 0.00350454 0.00350454 0 3.98374e-05
-1 -48 -0.0490874 -2.35619 0.00347928 -0.00347928 0 5.40226e-05
-1 -47 -0.0490874 -2.30711 0.00368163 0.00368163 0 7.32742e-05
-1 -46 -0.0490874 -2.25802 0.0035909 -0.0035909 0 9.94077e-05
-1 -45 -0.0490874 -2.20893 0.00391458 0.00391458 0 0.000134892
-1 -44 -0.0490874 -2.15984 0.00369398 -0.00369398 0 0.000183086
-1 -43 -0.0490874 -2.11076 0.00423167 0.00423167 0 0.00024856
-1 -42 -0.0490874 -2.06167 0.00376103 -0.00376103 0 0.000337534
-1 -41 -0.0490874 -2.01258 0.00468274 0.00468274 0 0.000458481
-1 -40 -0.0490874 -1.9635 0.00373821 -0.00373821 0 0.000622942
-1 -39 -0.0490874 -1.91441 0.00535697 0.00535697 0 0.000846646
-1 -38 -0.0490874 -1.86532 0.00352194 -0.00352194 0 0.00115104
-1 -37 -0.0490874 -1.81623 0.00641593 0.00641593 0 0.00156539
-1 -36 -0.0490874 -1.76715 0.00291497 -0.00291497 0 0.00212962
-1 -35 -0.0490874 -1.71806 0.00815525 0.00815525 0 0.00289828
-1 -34 -0.0490874 -1.66897 0.00154388 -0.00154388 0 0.00394589
-1 -33 -0.0490874 -1.61988 0.0111198 0.0111198 0 0.00537435
-1 -32 -0.0490874 -1.5708 0.00129625 0.00129625 0 0.00732306
-1 -31 -0.0490874 -1.52171 0.0163201 0.0163201 0 0.00998291
-1 -30 -0.0490874 -1.47262 0.00693516 0.00693516 0 0.0136155
-1 -29 -0.0490874 -1.42353 0.0256402 0.0256402 0 0.0185794
-1 -28 -0.0490874 -1.37445 0.0178831 0.0178831 0 0.0253671
-1 -27 -0.0490874 -1.32536 0.0426111 0.0426111 0 0.0346549
-1 -26 -0.0490874 -1.27627 0.0388883 0.0388883 0 0.0473733
-1 -25 -0.0490874 -1.22718 0.0738831 0.0738831 0 0.0648034
-1 -24 -0.0490874 -1.1781 0.0789605 0.0789605 0 0.0887116
-1 -23 -0.0490874 -1.12901 0.132049 0.132049 0 0.121536
-1 -22 -0.0490874 -1.07992 0.155269 0.155269 0 0.16665
-1 -21 -0.0490874 -1.03084 0.241101 0.241101 0 0.228724
-1 -20 -0.0490874 -0.981748 0.300711 0.300711 0 0.314239
-1 -19 -0.0490874 -0.93266 0.447074 0.447074 0 0.43221
-1 -18 -0.0490874 -0.883573 0.578775 0.578775 0 0.595204
-1 -17 -0.0490874 -0.834486 0.839063 0.839063 0 0.820786
-1 -16 -0.0490874 -0.785398 1.11311 1.11311 0 1.13359
-1 -15 -0.0490874 -0.736311 1.5914 1.5914 0 1.56827
-1 -14 -0.0490874 -0.687223 2.14742 2.14742 0 2.17379
-1 -13 -0.0490874 -0.638136 3.05008 3.05008 0 3.0197
-1 -12 -0.0490874 -0.589049 4.16986 4.16986 0 4.20528
-1 -11 -0.0490874 -0.539961 5.91516 5.91516 0 5.87329
-1 -10 -0.0490874 -0.490874 8.18041 8.18041 0 8.23072
-1 -9 -0.0490874 -0.441786 11.6423 11.6423 0 11.5807
-1 -8 -0.0490874 -0.392699 16.2956 16.2956 0 16.3729
-1 -7 -0.0490874 -0.343612 23.3853 23.3853 0 23.2853
-1 -6 -0.0490874 -0.294524 33.2269 33.2269 0 33.3612
-1 -5 -0.0490874 -0.245437 48.4393 48.4393 0 48.2498
-1 -4 -0.0490874 -0.19635 70.363 70.363 0 70.6495
-1 -3 -0.0490874 -0.147262 105.631 105.631 0 105.151
-1 -2 -0.0490874 -0.0981748 158.802 158.802 0 159.684
-1 -1 -0.0490874 -0.0490874 247.904 247.904 0 244.136
-1 0 -0.0490874 0 324.108 324.108 0 314.268
-1 1 -0.0490874 0.0490874 247.904 247.904 0 244.136
-1 2 -0.0490874 0.0981748 158.802 158.802 0 159.684
-1 3 -0.0490874 0.147262 105.631 105.631 0 105.151
-1 4 -0.0490874 0.19635 70.363 70.363 0 70.6495
-1 5 -0.0490874 0.245437 48.4393 48.4393 0 48.2498
-1 6 -0.0490874 0.294524 33.2269 33.2269 0 33.3612
-1 7 -0.0490874 0.343612 23.3853 23.3853 0 23.2853
-1 8 -0.0490874 0.392699 16.2956 16.2956 0 16.3729
-1 9 -0.0490874 0.441786 11.6423 11.6423 0 11.5807
-1 10 -0.0490874 0.490874 8.18041 8.18041 0 8.23072
-1 11 -0.0490874 0.539961 5.91516 5.91516 0 5.87329
-1 12 -0.0490874 0.589049 4.16986 4.16986 0 4.20528
-1 13 -0.0490874 0.638136 3.05008 3.05008 0 3.0197
-1 14 -0.0490874 0.687223 2.14742 2.14742 0 2.17379
-1 15 -0.0490874 0.736311 1.5914 1.5914 0 1.56827
-1 16 -0.0490874 0.785398 1.11311 1.11311 0 1.13359
-1 17 -0.0490874 0.834486 0.839063 0.839063 0 0.820786
-1 18 -0.0490874 0.883573 0.578775 0.578775 0 0.595204
-1 19 -0.0490874 0.93266 0.447074 0.447074 0 0.43221
-1 20 -0.0490874 0.981748 0.300711 0.300711 0 0.314239
-1 21 -0.0490874 1.03084 0.241101 0.241101 0 0.228724
-1 22 -0.0490874 1.07992 0.155269 0.155269 0 0.16665
-1 23 -0.0490874 1.12901 0.132049 0.132049 0 0.121536
-1 24 -0.0490874 1.1781 0.0789605 0.0789605 0 0.0887116
-1 25 -0.0490874 1.22718 0.0738831 0.0738831 0 0.0648034
-1 26 -0.0490874 1.27627 0.0388883 0.0388883 0 0.0473733
-1 27 -0.0490874 1.32536 0.0426111 0.0426111 0 0.0346549
-1 28 -0.0490874 1.37445 0.0178831 0.0178831 0 0.0253671
-1 29 -0.0490874 1.42353 0.0256402 0.0256402 0 0.0185794
-1 30 -0.0490874 1.47262 0.00693516 0.00693516 0 0.0136155
-1 31 -0.0490874 1.52171 0.0163201 0.0163201 0 0.00998291
-1 32 -0.0490874 1.5708 0.00129625 0.00129625 0 0.00732306
-1 33 -0.0490874 1.61988 0.0111198 0.0111198 0 0.00537435
-1 34 -0.0490874 1.66897 0.00154388 -0.00154388 0 0.00394589
-1 35 -0.0490874 1.71806 0.00815525 0.00815525 0 0.00289828
-1 36 -0.0490874 1.76715 0.00291497 -0.00291497 0 0.00212962
-1 37 -0.0490874 1.81623 0.00641593 0.00641593 0 0.00156539
-1 38 -0.0490874 1.86532 0.00352194 -0.00352194 0 0.00115104
-1 39 -0.0490874 1.91441 0.00535697 0.00535697 0 0.000846646
-1 40 -0.0490874 1.9635 0.00373821 -0.00373821 0 0.000622942
-1 41 -0.0490874 2.01258 0.00468274 0.00468274 0 0.000458481
-1 42 -0.0490874 2.06167 0.00376103 -0.00376103 0 0.000337534
-1 43 -0.0490874 2.11076 0.00423167 0.00423167 0 0.00024856
-1 44 -0.0490874 2.15984 0.00369398 -0.00369398 0 0.000183086
-1 45 -0.0490874 2.20893 0.00391458 0.00391458 0 0.000134892
-1 46 -0.0490874 2.25802 0.0035909 -0.0035909 0 9.94077e-05
-1 47 -0.0490874 2.30711 0.00368163 0.00368163 0 7.32742e-05
-1 48 -0.0490874 2.35619 0.00347928 -0.00347928 0 5.40226e-05
-1 49 -0.0490874 2.40528 0.00350454 0.00350454 0 3.98374e-05
-1 50 -0.0490874 2.45437 0.00337273 -0.00337273 0 2.93827e-05
-1 51 -0.0490874 2.50346 0.00336689 0.00336689 0 2.16758e-05
-1 52 -0.0490874 2.55254 0.00327763 -0.00327763 0 1.59934e-05
-1 53 -0.0490874 2.60163 0.00325895 0.00325895 0 1.18027e-05
-1 54 -0.0490874 2.65072 0.0031967 -0.0031967 0 8.71157e-06
-1 55 -0.0490874 2.69981 0.00317478 0.00317478 0 6.43106e-06
-1 56 -0.0490874 2.74889 0.00313081 -0.00313081 0 4.7483e-06
-1 57 -0.0490874 2.79798 0.00311066 0.00311066 0 3.50639e-06
-1 58 -0.0490874 2.84707 0.00308002 -0.00308002 0 2.58968e-06
-1 59 -0.0490874 2.89616 0.00306422 0.00306422 0 1.91291e-06
-1 60 -0.0490874 2.94524 0.00304407 -0.00304407 0 1.4132e-06
-1 61 -0.0490874 2.99433 0.00303398 0.00303398 0 1.04417e-06
-1 62 -0.0490874 3.04342 0.00302264 -0.00302264 0 7.71602e-07
-1 63 -0.0490874 3.09251 0.00301907 0.00301907 0 5.70257e-07

0 -64 0 -3.14159 0.0111284 -0.0111284 0 4.22499e-07
0 -63 0 -3.09251 0.0111369 0.0111369 0 5.71627e-07
0 -62 0 -3.04342 0.0111551 -0.0111551 0 7.73486e-07
0 -61 0 -2.99433 0.011191 0.011191 0 1.04676e-06
0 -60 0 -2.94524 0.0112356 -0.0112356 0 1.41677e-06
0 -59 0 -2.89616 0.0113005 0.0113005 0 1.91783e-06
0 -58 0 -2.84707 0.0113714 -0.0113714 0 2.59646e-06
0 -57 0 -2.79798 0.0114678 0.0114678 0 3.51573e-06
0 -56 0 -2.74889 0.0115646 -0.0115646 0 4.76118e-06
0 -55 0 -2.69981 0.0116967 0.0116967 0 6.44883e-06
0 -54 0 -2.65072 0.0118185 -0.0118185 0 8.73609e-06
0 -53 0 -2.60163 0.011993 0.011993 0 1.18366e-05
0 -52 0 -2.55254 0.0121368 -0.0121368 0 1.60402e-05
0 -51 0 -2.50346 0.012365 0.012365 0 2.17406e-05
0 -50 0 -2.45437 0.0125239 -0.0125239 0 2.94723e-05
0 -49 0 -2.40528 0.0128244 0.0128244 0 3.99613e-05
0 -48 0 -2.35619 0.0129835 -0.0129835 0 5.41944e-05
0 -47 0 -2.30711 0.0133884 0.0133884 0 7.35123e-05
0 -46 0 -2.25802 0.0135177 -0.0135177 0 9.9738e-05
0 -45 0 -2.20893 0.0140828 0.0140828 0 0.000135351
0 -44 0 -2.15984 0.0141234 -0.0141234 0 0.000183723
0 -43 0 -2.11076 0.0149481 0.0149481 0 0.000249445
0 -42 0 -2.06167 0.0147863 -0.0147863 0 0.000338767
0 -41 0 -2.01258 0.0160495 0.0160495 0 0.000460198
0 -40 0 -1.9635 0.0154695 -0.0154695 0 0.000625335
0 -39 0 -1.91441 0.0174958 0.0174958 0 0.000849985
0 -38 0 -1.86532 0.0160909 -0.0160909 0 0.00115571
0 -37 0 -1.81623 0.0194744 0.0194744 0 0.00157191
0 -36 0 -1.76715 0.0164806 -0.0164806 0 0.00213875
0 -35 0 -1.71806 0.022315 0.022315 0 0.00291108
0 -34 0 -1.66897 0.0163003 -0.0163003 0 0.00396385
0 -33 0 -1.61988 0.0266084 0.0266084 0 0.00539959
0 -32 0 -1.5708 0.01489 -0.01489 0 0.00735858
0 -31 0 -1.52171 0.0334285 0.0334285 0 0.010033
0 -30 0 -1.47262 0.0109777 -0.0109777 0 0.0136861
0 -29 0 -1.42353 0.0447498 0.0447498 0 0.0186794
0 -28 0 -1.37445 0.00212638 -0.00212638 0 0.0255087
0 -27 0 -1.32536 0.0642372 0.0642372 0 0.034856
0 -26 0 -1.27627 0.0163223 0.0163223 0 0.0476594
0 -25 0 -1.22718 0.098748 0.098748 0 0.0652114
0 -24 0 -1.1781 0.053274 0.053274 0 0.0892948
0 -23 0 -1.12901 0.161213 0.161213 0 0.122373
0 -22 0 -1.07992 0.125797 0.125797 0 0.167852
0 -21 0 -1.03084 0.276203 0.276203 0 0.230458
0 -20 0 -0.981748 0.266745 0.266745 0 0.31675
0 -19 0 -0.93266 0.490818 0.490818 0 0.43586
0 -18 0 -0.883573 0.539774 0.539774 0 0.600534
0 -17 0 -0.834486 0.896223 0.896223 0 0.828606
0 -16 0 -0.785398 1.06933 1.06933 0 1.14512
0 -15 0 -0.736311 1.67106 1.67106 0 1.58539
0 -14 0 -0.687223 2.10169 2.10169 0 2.19941
0 -13 0 -0.638136 3.17097 3.17097 0 3.05832
0 -12 0 -0.589049 4.13263 4.13263 0 4.26407
0 -11 0 -0.539961 6.11935 6.11935 0 5.9638
0 -10 0 -0.490874 8.18478 8.18478 0 8.37196
0 -9 0 -0.441786 12.0346 12.0346 0 11.8048
0 -8 0 -0.392699 16.4465 16.4465 0 16.7356
0 -7 0 -0.343612 24.2632 24.2632 0 23.8879
0 -6 0 -0.294524 33.8899 33.8899 0 34.3968
0 -5 0 -0.245437 50.8361 50.8361 0 50.1138
0 -4 0 -0.19635 73.1253 73.1253 0 74.2354
0 -3 0 -0.147262 114.709 114.709 0 112.798
0 -2 0 -0.0981748 175.084 175.084 0 179.139
0 -1 0 -0.0490874 324.108 324.108 0 314.268
0 0 0 0 561.121 561.121 0 nan
0 1 0 0.0490874 324.108 324.108 0 314.268
0 2 0 0.0981748 175.084 175.084 0 179.139
0 3 0 0.147262 114.709 114.709 0 112.798
0 4 0 0.19635 73.1253 73.1253 0 74.2354
0 5 0 0.245437 50.8361 50.8361 0 50.1138
0 6 0 0.294524 33.8899 33.8899 0 34.3968
0 7 0 0.343612 24.2632 24.2632 0 23.8879
0 8 0 0.392699 16.4465 16.4465 0 16.7356
0 9 0 0.441786 12.0346 12.0346 0 11.8048
0 10 0 0.490874 8.18478 8.18478 0 8.37196
0 11 0 0.539961 6.11935 6.11935 0 5.9638
0 12 0 0.589049 4.13263 4.13263 0 4.26407
0 13 0 0.638136 3.17097 3.17097 0 3.05832
0 14 0 0.687223 2.10169 2.10169 0 2.19941
0 15 0 0.736311 1.67106 1.67106 0 1.58539
0 16 0 0.785398 1.06933 1.06933 0 1.14512
0 17 0 0.834486 0.896223 0.896223 0 0.828606
0 18 0 0.883573 0.539774 0.539774 0 0.600534
0 19 0 0.93266 0.490818 0.490818 0 0.43586
0 20 0 0.981748 0.266745 0.266745 0 0.31675
0 21 0 1.03084 0.276203 0.276203 0 0.230458
0 22 0 1.07992 0.125797 0.125797 0 0.167852
0 23 0 1.12901 0.161213 0.161213 0 0.122373
0 24 0 1.1781 0.053274 0.053274 0 0.0892948
0 25 0 1.22718 0.098748 0.098748 0 0.0652114
0 26 0 1.27627 0.0163223 0.0163223 0 0.0476594
0 27 0 1.32536 0.0642372 0.0642372 0 0.034856
0 28 0 1.37445 0.00212638 -0.00212638 0 0.0255087
0 29 0 1.42353 0.0447498 0.0447498 0 0.0186794
0 30 0 1.47262 0.0109777 -0.0109777 0 0.0136861
0 31 0 1.52171 0.0334285 0.0334285 0 0.010033
0 32 0 1.5708 0.01489 -0.01489 0 0.00735858
0 33 0 1.61988 0.0266084 0.0266084 0 0.00539959
0 34 0 1.66897 0.0163003 -0.0163003 0 0.00396385
0 35 0 1.71806 0.022315 0.022315 0 0.00291108
0 36 0 1.76715 0.0164806 -0.0164806 0 0.00213875
0 37 0 1.81623 0.0194744 0.0194744 0 0.00157191
0 38 0 1.86532 0.0160909 -0.0160909 0 0.00115571
0 39 0 1.91441 0.0174958 0.0174958 0 0.000849985
0 40 0 1.9635 0.0154695 -0.0154695 0 0.000625335
0 41 0 2.01258 0.0160495 0.0160495 0 0.000460198
0 42 0 2.06167 0.0147863 -0.0147863 0 0.000338767
0 43 0 2.11076 0.0149481 0.0149481 0 0.000249445
0 44 0 2.15984 0.0141234 -0.0141234 0 0.000183723
0 45 0 2.20893 0.0140828 0.0140828 0 0.000135351
0 46 0 2.25802 0.0135177 -0.0135177 0 9.9738e-05
0 47 0 2.30711 0.0133884 0.0133884 0 7.35123e-05
0 48 0 2.35619 0.0129835 -0.0129835 0 5.41944e-05
0 49 0 2.40528 0.0128244 0.0128244 0 3.99613e-05
0 50 0 2.45437 0.0125239 -0.0125239 0 2.94723e-05
0 51 0 2.50346 0.012365 0.012365 0 2.17406e-05
0 52 0 2.55254 0.0121368 -0.0121368 0 1.60402e-05
0 53 0 2.60163 0.011993 0.011993 0 1.18366e-05
0 54 0 2.65072 0.0118185 -0.0118185 0 8.73609e-06
0 55 0 2.69981 0.0116967 0.0116967 0 6.44883e-06
0 56 0 2.74889 0.0115646 -0.0115646 0 4.76118e-06
0 57 0 2.79798 0.0114678 0.0114678 0 3.51573e-06
0 58 0 2.84707 0.0113714 -0.0113714 0 2.59646e-06
0 59 0 2.89616 0.0113005 0.0113005 0 1.91783e-06
0 60 0 2.94524 0.0112356 -0.0112356 0 1.41677e-06
0 61 0 2.99433 0.011191 0.011191 0 1.04676e-06
0 62 0 3.04342 0.0111551 -0.0111551 0 7.73486e-07
0 63 0 3.09251 0.0111369 0.0111369 0 5.71627e-07

1 -64 0.0490874 -3.14159 0.00301553 -0.00301553 0 4.21503e-07
1 -63 0.0490874 -3.09251 0.00301907 0.00301907 0 5.70257e-07
1 -62 0.0490874 -3.04342 0.00302264 -0.00302264 0 7.71602e-07
1 -61 0.0490874 -2.99433 0.00303398 0.00303398 0 1.04417e-06
1 -60 0.0490874 -2.94524 0.00304407 -0.00304407 0 1.4132e-06
1 -59 0.0490874 -2.89616 0.00306422 0.00306422 0 1.91291e-06
1 -58 0.0490874 -2.84707 0.00308002 -0.00308002 0 2.58968e-06
1 -57 0.0490874 -2.79798 0.00311066 0.00311066 0 3.50639e-06
1 -56 0.0490874 -2.74889 0.00313081 -0.00313081 0 4.7483e-06
1 -55 0.0490874 -2.69981 0.00317478 0.00317478 0 6.43106e-06
1 -54 0.0490874 -2.65072 0.0031967 -0.0031967 0 8.71157e-06
1 -53 0.0490874 -2.60163 0.00325895 0.00325895 0 1.18027e-05
1 -52 0.0490874 -2.55254 0.00327763 -0.00327763 0 1.59934e-05
1 -51 0.0490874 -2.50346 0.00336689 0.00336689 0 2.16758e-05
1 -50 0.0490874 -2.45437 0.00337273 -0.00337273 0 2.93827e-05
1 -49 0.0490874 -2.40528 0.00350454 0.00350454 0 3.98374e-05
1 -48 0.0490874 -2.35619 0.00347928 -0.00347928 0 5.40226e-05
1 -47 0.0490874 -2.30711 0.00368163 0.00368163 0 7.32742e-05
1 -46 0.0490874 -2.25802 0.0035909 -0.0035909 0 9.94077e-05
1 -45 0.0490874 -2.20893 0.00391458 0.00391458 0 0.000134892
1 -44 0.0490874 -2.15984 0.00369398 -0.00369398 0 0.000183086
1 -43 0.0490874 -2.11076 0.00423167 0.00423167 0 0.00024856
1 -42 0.0490874 -2.06167 0.00376103 -0.00376103 0 0.000337534
