# kx ky |F(k)| (fftshifted indices)
-57 27 2.01111e-06
-57 28 8.53747e-07
-57 29 1.71556e-06
-57 30 8.27716e-07
-57 31 1.47733e-06
-57 32 8.04538e-07
-57 33 1.28571e-06
-57 34 7.8164e-07
-57 35 1.1319e-06
-57 36 7.58094e-07
-57 37 1.00858e-06
-57 38 7.33884e-07
-57 39 9.09757e-07
-57 40 7.09438e-07
-57 41 8.30518e-07
-57 42 6.85342e-07
-57 43 7.66906e-07
-57 44 6.62177e-07
-57 45 7.15766e-07
-57 46 6.40443e-07
-57 47 6.74615e-07
-57 48 6.20524e-07
-57 49 6.41518e-07
-57 50 6.02694e-07
-57 51 6.14986e-07
-57 52 5.87127e-07
-57 53 5.93887e-07
-57 54 5.73923e-07
-57 55 5.77368e-07
-57 56 5.63127e-07
-57 57 5.64801e-07
-57 58 5.54748e-07
-57 59 5.55731e-07
-57 60 5.48779e-07
-57 61 5.49847e-07
-57 62 5.45205e-07
-57 63 5.46951e-07

-56 -64 5.51854e-07
-56 -63 5.49058e-07
-56 -62 5.53336e-07
-56 -61 5.51405e-07
-56 -60 5.57835e-07
-56 -59 5.56098e-07
-56 -58 5.6551e-07
-56 -57 5.63127e-07
-56 -56 5.76647e-07
-56 -55 5.72467e-07
